"DateTime";"Active market wallets";"Average USD"
"2017-06-23 00:00:00";8;53,7
"2017-06-24 00:00:00";17;59,09
"2017-06-25 00:00:00";10;39,81
"2017-06-26 00:00:00";14;30,33
"2017-06-27 00:00:00";22;63,42
"2017-06-28 00:00:00";11;83,15
"2017-06-29 00:00:00";20;57,52
"2017-06-30 00:00:00";13;81,34
"2017-07-01 00:00:00";13;314,08
"2017-07-02 00:00:00";21;94,34
"2017-07-03 00:00:00";24;142,15
"2017-07-04 00:00:00";28;232,86
"2017-07-05 00:00:00";12;102,24
"2017-07-06 00:00:00";15;305,31
"2017-07-07 00:00:00";19;191,42
"2017-07-08 00:00:00";18;107,6
"2017-07-09 00:00:00";16;80,76
"2017-07-10 00:00:00";22;288,83
"2017-07-11 00:00:00";20;132,78
"2017-07-12 00:00:00";17;104,63
"2017-07-13 00:00:00";24;171
"2017-07-14 00:00:00";6;64,06
"2017-07-15 00:00:00";7;109,94
"2017-07-16 00:00:00";4;106,4
"2017-07-17 00:00:00";7;290,44
"2017-07-18 00:00:00";17;97,39
"2017-07-19 00:00:00";12;110,86
"2017-07-20 00:00:00";10;112,03
"2017-07-21 00:00:00";12;101,67
"2017-07-22 00:00:00";13;80,37
"2017-07-23 00:00:00";9;70,28
"2017-07-24 00:00:00";18;75,12
"2017-07-25 00:00:00";12;221,18
"2017-07-26 00:00:00";7;62,9
"2017-07-27 00:00:00";4;55,88
"2017-07-28 00:00:00";8;74,8
"2017-07-29 00:00:00";7;125,85
"2017-07-30 00:00:00";10;92,44
"2017-07-31 00:00:00";4;106,73
"2017-08-01 00:00:00";4;54,5
"2017-08-02 00:00:00";2;525,74
"2017-08-03 00:00:00";16;219,04
"2017-08-04 00:00:00";0;0
"2017-08-05 00:00:00";2;759,47
"2017-08-06 00:00:00";0;0
"2017-08-07 00:00:00";2;76,52
"2017-08-08 00:00:00";8;199,52
"2017-08-09 00:00:00";4;89,12
"2017-08-10 00:00:00";4;90,52
"2017-08-11 00:00:00";10;82,42
"2017-08-12 00:00:00";9;61,09
"2017-08-13 00:00:00";8;115,04
"2017-08-14 00:00:00";6;167,96
"2017-08-15 00:00:00";5;65,22
"2017-08-16 00:00:00";3;105,01
"2017-08-17 00:00:00";2;75,14
"2017-08-18 00:00:00";2;88,83
"2017-08-19 00:00:00";2;118,65
"2017-08-20 00:00:00";2;162,34
"2017-08-21 00:00:00";9;99,08
"2017-08-22 00:00:00";2;87,41
"2017-08-23 00:00:00";4;77,61
"2017-08-24 00:00:00";0;0
"2017-08-25 00:00:00";6;85,55
"2017-08-26 00:00:00";2;98,96
"2017-08-27 00:00:00";0;0
"2017-08-28 00:00:00";10;127,32
"2017-08-29 00:00:00";2;91,7
"2017-08-30 00:00:00";4;87,15
"2017-08-31 00:00:00";2;103,39
"2017-09-01 00:00:00";5;101,22
"2017-09-02 00:00:00";4;23,09
"2017-09-03 00:00:00";0;0
"2017-09-04 00:00:00";4;104,9
"2017-09-05 00:00:00";0;0
"2017-09-06 00:00:00";0;0
"2017-09-07 00:00:00";0;0
"2017-09-08 00:00:00";2;76,12
"2017-09-09 00:00:00";0;0
"2017-09-10 00:00:00";3;67,34
"2017-09-11 00:00:00";4;69,67
"2017-09-12 00:00:00";2;40,68
"2017-09-13 00:00:00";0;0
"2017-09-14 00:00:00";0;0
"2017-09-15 00:00:00";0;0
"2017-09-16 00:00:00";2;70,99
"2017-09-17 00:00:00";3;66,86
"2017-09-18 00:00:00";2;63,35
"2017-09-19 00:00:00";5;94,65
"2017-09-20 00:00:00";5;124,25
"2017-09-21 00:00:00";8;52,14
"2017-09-22 00:00:00";2;71,14
"2017-09-23 00:00:00";4;60,89
"2017-09-24 00:00:00";2;56,14
"2017-09-25 00:00:00";0;0
"2017-09-26 00:00:00";0;0
"2017-09-27 00:00:00";6;105,75
"2017-09-28 00:00:00";2;36,2
"2017-09-29 00:00:00";9;44,91
"2017-09-30 00:00:00";6;16,05
"2017-10-01 00:00:00";2;449,51
"2017-10-02 00:00:00";0;0
"2017-10-03 00:00:00";0;0
"2017-10-04 00:00:00";2;58,61
"2017-10-05 00:00:00";0;0
"2017-10-06 00:00:00";0;0
"2017-10-07 00:00:00";0;0
"2017-10-08 00:00:00";2;93,04
"2017-10-09 00:00:00";2;26,63
"2017-10-10 00:00:00";0;0
"2017-10-11 00:00:00";2;66,71
"2017-10-12 00:00:00";2;39,26
"2017-10-13 00:00:00";8;88,71
"2017-10-14 00:00:00";3;63,71
"2017-10-15 00:00:00";4;59,25
"2017-10-16 00:00:00";3;89,63
"2017-10-17 00:00:00";0;0
"2017-10-18 00:00:00";0;0
"2017-10-19 00:00:00";2;27,76
"2017-10-20 00:00:00";2;96,75
"2017-10-21 00:00:00";2;78,18
"2017-10-22 00:00:00";0;0
"2017-10-23 00:00:00";0;0
"2017-10-24 00:00:00";0;0
"2017-10-25 00:00:00";2;44,77
"2017-10-26 00:00:00";5;38,42
"2017-10-27 00:00:00";3;29,79
"2017-10-28 00:00:00";3;29,65
"2017-10-29 00:00:00";2;21,26
"2017-10-30 00:00:00";6;72,48
"2017-10-31 00:00:00";5;36,93
"2017-11-01 00:00:00";3;27,77
"2017-11-02 00:00:00";4;37,32
"2017-11-03 00:00:00";0;0
"2017-11-04 00:00:00";4;29
"2017-11-05 00:00:00";0;0
"2017-11-06 00:00:00";0;0
"2017-11-07 00:00:00";2;265,71
"2017-11-08 00:00:00";0;0
"2017-11-09 00:00:00";2;74,14
"2017-11-10 00:00:00";0;0
"2017-11-11 00:00:00";0;0
"2017-11-12 00:00:00";2;91,11
"2017-11-13 00:00:00";4;31,53
"2017-11-14 00:00:00";2;67,79
"2017-11-15 00:00:00";4;68,53
"2017-11-16 00:00:00";0;0
"2017-11-17 00:00:00";0;0
"2017-11-18 00:00:00";0;0
"2017-11-19 00:00:00";2;35,34
"2017-11-20 00:00:00";4;36,58
"2017-11-21 00:00:00";29;2,65
"2017-11-22 00:00:00";23;17,56
"2017-11-23 00:00:00";83;2,88
"2017-11-24 00:00:00";145;1,79
"2017-11-25 00:00:00";129;0,97
"2017-11-26 00:00:00";104;1,65
"2017-11-27 00:00:00";115;2,03
"2017-11-28 00:00:00";255;2,91
"2017-11-29 00:00:00";608;5,7
"2017-11-30 00:00:00";760;2,81
"2017-12-01 00:00:00";991;4,58
"2017-12-02 00:00:00";1550;21,14
"2017-12-03 00:00:00";4080;39,67
"2017-12-04 00:00:00";6950;68,88
"2017-12-05 00:00:00";9735;56,1
"2017-12-06 00:00:00";8741;58,98
"2017-12-07 00:00:00";9729;46,69
"2017-12-08 00:00:00";11966;47,1
"2017-12-09 00:00:00";12705;35,84
"2017-12-10 00:00:00";12778;26,22
"2017-12-11 00:00:00";12063;23,83
"2017-12-12 00:00:00";10529;21,53
"2017-12-13 00:00:00";9606;20,98
"2017-12-14 00:00:00";8680;19,26
"2017-12-15 00:00:00";6782;19,19
"2017-12-16 00:00:00";6201;21,65
"2017-12-17 00:00:00";5251;21,73
"2017-12-18 00:00:00";5264;17,75
"2017-12-19 00:00:00";4315;18,67
"2017-12-20 00:00:00";6604;16,38
"2017-12-21 00:00:00";4647;19,09
"2017-12-22 00:00:00";3590;15,74
"2017-12-23 00:00:00";3442;13,37
"2017-12-24 00:00:00";2839;12,24
"2017-12-25 00:00:00";2615;14,29
"2017-12-26 00:00:00";2333;16,73
"2017-12-27 00:00:00";2578;13,2
"2017-12-28 00:00:00";2424;12,09
"2017-12-29 00:00:00";2256;13,56
"2017-12-30 00:00:00";2111;12,36
"2017-12-31 00:00:00";1932;14,84
"2018-01-01 00:00:00";1889;15,33
"2018-01-02 00:00:00";2056;15,94
"2018-01-03 00:00:00";1601;15,34
"2018-01-04 00:00:00";1172;22,87
"2018-01-05 00:00:00";1188;20,88
"2018-01-06 00:00:00";1455;29,33
"2018-01-07 00:00:00";1496;20,23
"2018-01-08 00:00:00";1249;23,08
"2018-01-09 00:00:00";1018;31,53
"2018-01-10 00:00:00";814;39,22
"2018-01-11 00:00:00";1059;25,55
"2018-01-12 00:00:00";1209;25,09
"2018-01-13 00:00:00";1069;24,89
"2018-01-14 00:00:00";1036;29,12
"2018-01-15 00:00:00";878;27,34
"2018-01-16 00:00:00";882;27,39
"2018-01-17 00:00:00";865;20,09
"2018-01-18 00:00:00";1007;19,14
"2018-01-19 00:00:00";1016;23,99
"2018-01-20 00:00:00";913;49,37
"2018-01-21 00:00:00";937;20,87
"2018-01-22 00:00:00";1051;12,84
"2018-01-23 00:00:00";1036;14,08
"2018-01-24 00:00:00";865;17,63
"2018-01-25 00:00:00";837;17,43
"2018-01-26 00:00:00";859;20,03
"2018-01-27 00:00:00";886;17,44
"2018-01-28 00:00:00";803;27,62
"2018-01-29 00:00:00";843;19,85
"2018-01-30 00:00:00";797;19,14
"2018-01-31 00:00:00";863;29,87
"2018-02-01 00:00:00";676;16,43
"2018-02-02 00:00:00";718;20,21
"2018-02-03 00:00:00";662;15,61
"2018-02-04 00:00:00";624;15,34
"2018-02-05 00:00:00";706;12,86
"2018-02-06 00:00:00";822;10,7
"2018-02-07 00:00:00";879;12,35
"2018-02-08 00:00:00";846;12,36
"2018-02-09 00:00:00";850;17,09
"2018-02-10 00:00:00";796;32,1
"2018-02-11 00:00:00";928;19,13
"2018-02-12 00:00:00";880;17,77
"2018-02-13 00:00:00";978;25,9
"2018-02-14 00:00:00";1519;67,91
"2018-02-15 00:00:00";1418;120,05
"2018-02-16 00:00:00";1174;31,41
"2018-02-17 00:00:00";1013;37,56
"2018-02-18 00:00:00";1055;39,3
"2018-02-19 00:00:00";1017;39,31
"2018-02-20 00:00:00";967;59,09
"2018-02-21 00:00:00";942;22,86
"2018-02-22 00:00:00";912;20,44
"2018-02-23 00:00:00";928;28,13
"2018-02-24 00:00:00";1054;20,1
"2018-02-25 00:00:00";872;13,3
"2018-02-26 00:00:00";890;19,55
"2018-02-27 00:00:00";1131;19,6
"2018-02-28 00:00:00";939;16,06
"2018-03-01 00:00:00";858;15,4
"2018-03-02 00:00:00";800;17,84
"2018-03-03 00:00:00";734;19,05
"2018-03-04 00:00:00";911;42,2
"2018-03-05 00:00:00";823;30,83
"2018-03-06 00:00:00";882;31,79
"2018-03-07 00:00:00";1087;35,15
"2018-03-08 00:00:00";1054;15,06
"2018-03-09 00:00:00";998;15,18
"2018-03-10 00:00:00";774;10,6
"2018-03-11 00:00:00";803;14,89
"2018-03-12 00:00:00";1264;14,41
"2018-03-13 00:00:00";769;16,94
"2018-03-14 00:00:00";794;12,77
"2018-03-15 00:00:00";732;10,27
"2018-03-16 00:00:00";710;15,02
"2018-03-17 00:00:00";688;13,53
"2018-03-18 00:00:00";679;14,11
"2018-03-19 00:00:00";867;16,84
"2018-03-20 00:00:00";930;71,14
"2018-03-21 00:00:00";1027;77,68
"2018-03-22 00:00:00";1014;41,5
"2018-03-23 00:00:00";1069;94,2
"2018-03-24 00:00:00";940;37,56
"2018-03-25 00:00:00";848;18,14
"2018-03-26 00:00:00";853;31,95
"2018-03-27 00:00:00";932;31,14
"2018-03-28 00:00:00";849;53,17
"2018-03-29 00:00:00";831;23,7
"2018-03-30 00:00:00";866;37,71
"2018-03-31 00:00:00";856;25,93
"2018-04-01 00:00:00";800;26,31
"2018-04-02 00:00:00";858;19,6
"2018-04-03 00:00:00";850;24,25
"2018-04-04 00:00:00";794;17,1
"2018-04-05 00:00:00";825;23,21
"2018-04-06 00:00:00";948;18,08
"2018-04-07 00:00:00";852;15,5
"2018-04-08 00:00:00";892;9,49
"2018-04-09 00:00:00";865;9,19
"2018-04-10 00:00:00";781;16,26
"2018-04-11 00:00:00";839;20,59
"2018-04-12 00:00:00";795;14,91
"2018-04-13 00:00:00";873;15,04
"2018-04-14 00:00:00";811;17,63
"2018-04-15 00:00:00";759;23,29
"2018-04-16 00:00:00";831;16,3
"2018-04-17 00:00:00";775;16,71
"2018-04-18 00:00:00";705;16,13
"2018-04-19 00:00:00";728;15,57
"2018-04-20 00:00:00";717;12,33
"2018-04-21 00:00:00";690;17,98
"2018-04-22 00:00:00";637;27,83
"2018-04-23 00:00:00";766;85,44
"2018-04-24 00:00:00";728;37,38
"2018-04-25 00:00:00";672;41,43
"2018-04-26 00:00:00";625;34,22
"2018-04-27 00:00:00";696;18,23
"2018-04-28 00:00:00";612;11,69
"2018-04-29 00:00:00";658;10,18
"2018-04-30 00:00:00";703;33,14
"2018-05-01 00:00:00";679;31,95
"2018-05-02 00:00:00";604;47,03
"2018-05-03 00:00:00";561;41,07
"2018-05-04 00:00:00";653;30,49
"2018-05-05 00:00:00";578;25,39
"2018-05-06 00:00:00";661;21,95
"2018-05-07 00:00:00";661;21,52
"2018-05-08 00:00:00";736;21,74
"2018-05-09 00:00:00";596;24,14
"2018-05-10 00:00:00";593;26,36
"2018-05-11 00:00:00";543;29,23
"2018-05-12 00:00:00";555;17,04
"2018-05-13 00:00:00";542;24,96
"2018-05-14 00:00:00";479;20,6
"2018-05-15 00:00:00";528;16,16
"2018-05-16 00:00:00";634;17,99
"2018-05-17 00:00:00";552;13,5
"2018-05-18 00:00:00";501;15,45
"2018-05-19 00:00:00";515;12,36
"2018-05-20 00:00:00";545;20,25
"2018-05-21 00:00:00";533;17,29
"2018-05-22 00:00:00";528;16,83
"2018-05-23 00:00:00";472;16,79
"2018-05-24 00:00:00";758;14,33
"2018-05-25 00:00:00";838;23,1
"2018-05-26 00:00:00";748;18,15
"2018-05-27 00:00:00";752;14,51
"2018-05-28 00:00:00";626;23,7
"2018-05-29 00:00:00";643;12,61
"2018-05-30 00:00:00";705;13,49
"2018-05-31 00:00:00";672;13,42
"2018-06-01 00:00:00";708;12,05
"2018-06-02 00:00:00";606;16,68
"2018-06-03 00:00:00";570;25,52
"2018-06-04 00:00:00";587;23,14
"2018-06-05 00:00:00";556;22,73
"2018-06-06 00:00:00";612;27,35
"2018-06-07 00:00:00";584;29,7
"2018-06-08 00:00:00";579;33,4
"2018-06-09 00:00:00";540;13,14
"2018-06-10 00:00:00";520;19,87
"2018-06-11 00:00:00";630;12,9
"2018-06-12 00:00:00";662;13,21
"2018-06-13 00:00:00";684;23,49
"2018-06-14 00:00:00";539;24,35
"2018-06-15 00:00:00";615;9,63
"2018-06-16 00:00:00";502;12,23
"2018-06-17 00:00:00";602;25,4
"2018-06-18 00:00:00";715;37,53
"2018-06-19 00:00:00";705;36,51
"2018-06-20 00:00:00";646;24,34
"2018-06-21 00:00:00";732;24,22
"2018-06-22 00:00:00";717;11,65
"2018-06-23 00:00:00";590;16,75
"2018-06-24 00:00:00";564;18,41
"2018-06-25 00:00:00";567;18,2
"2018-06-26 00:00:00";584;17,68
"2018-06-27 00:00:00";658;16,03
"2018-06-28 00:00:00";626;16,14
"2018-06-29 00:00:00";722;18,8
"2018-06-30 00:00:00";546;15,4
"2018-07-01 00:00:00";380;15,24
"2018-07-02 00:00:00";267;26,07
"2018-07-03 00:00:00";278;50,72
"2018-07-04 00:00:00";295;139,07
"2018-07-05 00:00:00";366;35,34
"2018-07-06 00:00:00";297;13,58
"2018-07-07 00:00:00";272;14
"2018-07-08 00:00:00";441;12,63
"2018-07-09 00:00:00";519;13,29
"2018-07-10 00:00:00";480;15,72
"2018-07-11 00:00:00";612;16,79
"2018-07-12 00:00:00";566;15,06
"2018-07-13 00:00:00";581;12,48
"2018-07-14 00:00:00";315;11,96
"2018-07-15 00:00:00";419;23,27
"2018-07-16 00:00:00";546;25,93
"2018-07-17 00:00:00";623;22,51
"2018-07-18 00:00:00";553;26,23
"2018-07-19 00:00:00";560;16,99
"2018-07-20 00:00:00";620;15,57
"2018-07-21 00:00:00";541;13,59
"2018-07-22 00:00:00";566;25,23
"2018-07-23 00:00:00";629;19,79
"2018-07-24 00:00:00";654;28,25
"2018-07-25 00:00:00";603;17,15
"2018-07-26 00:00:00";707;13,14
"2018-07-27 00:00:00";725;101,67
"2018-07-28 00:00:00";586;295,09
"2018-07-29 00:00:00";563;14,01
"2018-07-30 00:00:00";588;96,75
"2018-07-31 00:00:00";594;46,54
"2018-08-01 00:00:00";578;13,48
"2018-08-02 00:00:00";730;100,24
"2018-08-03 00:00:00";658;26,59
"2018-08-04 00:00:00";662;27,1
"2018-08-05 00:00:00";644;32,78
"2018-08-06 00:00:00";666;27,95
"2018-08-07 00:00:00";617;38,34
"2018-08-08 00:00:00";406;23,28
"2018-08-09 00:00:00";431;23,99
"2018-08-10 00:00:00";493;14,63
"2018-08-11 00:00:00";535;11,22
"2018-08-12 00:00:00";592;10,7
"2018-08-13 00:00:00";730;13,19
"2018-08-14 00:00:00";794;24,09
"2018-08-15 00:00:00";810;19,6
"2018-08-16 00:00:00";824;14,13
"2018-08-17 00:00:00";808;11,43
"2018-08-18 00:00:00";893;14,85
"2018-08-19 00:00:00";757;10,95
"2018-08-20 00:00:00";792;13,72
"2018-08-21 00:00:00";863;23,03
"2018-08-22 00:00:00";696;19,86
"2018-08-23 00:00:00";816;23,9
"2018-08-24 00:00:00";905;17,88
"2018-08-25 00:00:00";826;32,56
"2018-08-26 00:00:00";757;13,06
"2018-08-27 00:00:00";808;12,73
"2018-08-28 00:00:00";887;18,89
"2018-08-29 00:00:00";860;13,81
"2018-08-30 00:00:00";936;8,09
"2018-08-31 00:00:00";902;7,78
"2018-09-01 00:00:00";922;8,34
"2018-09-02 00:00:00";894;9,35
"2018-09-03 00:00:00";866;10,33
"2018-09-04 00:00:00";902;45,41
"2018-09-05 00:00:00";972;16,93
"2018-09-06 00:00:00";1093;7,12
"2018-09-07 00:00:00";1083;9,52
"2018-09-08 00:00:00";999;16,15
"2018-09-09 00:00:00";1024;9,65
"2018-09-10 00:00:00";995;18,7
"2018-09-11 00:00:00";1024;7,44
"2018-09-12 00:00:00";1128;16,94
"2018-09-13 00:00:00";1078;37,06
"2018-09-14 00:00:00";992;31,37
"2018-09-15 00:00:00";898;27,52
"2018-09-16 00:00:00";904;54,56
"2018-09-17 00:00:00";911;17,94
"2018-09-18 00:00:00";1009;20,78
"2018-09-19 00:00:00";920;21,72
"2018-09-20 00:00:00";875;22,21
"2018-09-21 00:00:00";991;29,87
"2018-09-22 00:00:00";808;9,72
"2018-09-23 00:00:00";832;37,29
"2018-09-24 00:00:00";873;17,76
"2018-09-25 00:00:00";1079;13,73
"2018-09-26 00:00:00";1146;14,41
"2018-09-27 00:00:00";1309;16,61
"2018-09-28 00:00:00";1093;13,57
"2018-09-29 00:00:00";770;19,96
"2018-09-30 00:00:00";780;10,58
"2018-10-01 00:00:00";748;16,55
"2018-10-02 00:00:00";865;28,36
"2018-10-03 00:00:00";815;41,62
"2018-10-04 00:00:00";793;28,05
"2018-10-05 00:00:00";894;15,37
"2018-10-06 00:00:00";832;16,84
"2018-10-07 00:00:00";835;18,74
"2018-10-08 00:00:00";847;14,48
"2018-10-09 00:00:00";838;20,35
"2018-10-10 00:00:00";918;22,12
"2018-10-11 00:00:00";973;23,07
"2018-10-12 00:00:00";950;37,71
"2018-10-13 00:00:00";901;33,39
"2018-10-14 00:00:00";809;21,73
"2018-10-15 00:00:00";810;31,09
"2018-10-16 00:00:00";874;15,81
"2018-10-17 00:00:00";855;15,88
"2018-10-18 00:00:00";787;28
"2018-10-19 00:00:00";966;10,08
"2018-10-20 00:00:00";808;11,06
"2018-10-21 00:00:00";785;8,96
"2018-10-22 00:00:00";731;44,93
"2018-10-23 00:00:00";903;18,81
"2018-10-24 00:00:00";841;22,08
"2018-10-25 00:00:00";848;17,4
"2018-10-26 00:00:00";804;11,99
"2018-10-27 00:00:00";828;10,91
"2018-10-28 00:00:00";808;14,54
"2018-10-29 00:00:00";820;14,57
"2018-10-30 00:00:00";832;35,21
"2018-10-31 00:00:00";849;11,28
"2018-11-01 00:00:00";933;27,95
"2018-11-02 00:00:00";908;32,48
"2018-11-03 00:00:00";773;10,54
"2018-11-04 00:00:00";865;12,67
"2018-11-05 00:00:00";875;64,13
"2018-11-06 00:00:00";844;27,7
"2018-11-07 00:00:00";828;24,14
"2018-11-08 00:00:00";900;33,26
"2018-11-09 00:00:00";914;22,43
"2018-11-10 00:00:00";828;15,99
"2018-11-11 00:00:00";800;57,39
"2018-11-12 00:00:00";873;23,57
"2018-11-13 00:00:00";978;28,6
"2018-11-14 00:00:00";939;26,81
"2018-11-15 00:00:00";957;12,37
"2018-11-16 00:00:00";919;14,34
"2018-11-17 00:00:00";861;8,11
"2018-11-18 00:00:00";831;12,76
"2018-11-19 00:00:00";790;27,99
"2018-11-20 00:00:00";821;19,58
"2018-11-21 00:00:00";887;6,56
"2018-11-22 00:00:00";889;8,35
"2018-11-23 00:00:00";829;16,35
"2018-11-24 00:00:00";861;10,15
"2018-11-25 00:00:00";761;5,79
"2018-11-26 00:00:00";941;7,74
"2018-11-27 00:00:00";892;8,03
"2018-11-28 00:00:00";885;9,34
"2018-11-29 00:00:00";852;21,77
"2018-11-30 00:00:00";976;17,09
"2018-12-01 00:00:00";955;5,65
"2018-12-02 00:00:00";880;7,27
"2018-12-03 00:00:00";866;5,29
"2018-12-04 00:00:00";855;6,94
"2018-12-05 00:00:00";2652;4,06
"2018-12-06 00:00:00";916;6,02
"2018-12-07 00:00:00";959;5
"2018-12-08 00:00:00";1088;16,4
"2018-12-09 00:00:00";896;9,93
"2018-12-10 00:00:00";858;10,26
"2018-12-11 00:00:00";797;53,25
"2018-12-12 00:00:00";802;227,31
"2018-12-13 00:00:00";861;8,34
"2018-12-14 00:00:00";858;38,86
"2018-12-15 00:00:00";925;18,93
"2018-12-16 00:00:00";954;31,92
"2018-12-17 00:00:00";827;11,89
"2018-12-18 00:00:00";875;16,02
"2018-12-19 00:00:00";899;97,5
"2018-12-20 00:00:00";924;208,05
"2018-12-21 00:00:00";987;409,66
"2018-12-22 00:00:00";943;122,83
"2018-12-23 00:00:00";1161;189,35
"2018-12-24 00:00:00";826;16,81
"2018-12-25 00:00:00";762;20,65
"2018-12-26 00:00:00";786;8,96
"2018-12-27 00:00:00";807;9,8
"2018-12-28 00:00:00";901;19,89
"2018-12-29 00:00:00";794;8,14
"2018-12-30 00:00:00";732;17,83
"2018-12-31 00:00:00";782;18,26
"2019-01-01 00:00:00";757;8,37
"2019-01-02 00:00:00";779;11,05
"2019-01-03 00:00:00";878;16,78
"2019-01-04 00:00:00";899;19,06
"2019-01-05 00:00:00";793;11,11
"2019-01-06 00:00:00";818;270,01
"2019-01-07 00:00:00";752;11,78
"2019-01-08 00:00:00";815;23,6
"2019-01-09 00:00:00";811;17,68
"2019-01-10 00:00:00";885;12,43
"2019-01-11 00:00:00";1201;7,15
"2019-01-12 00:00:00";982;12,12
"2019-01-13 00:00:00";995;15,88
"2019-01-14 00:00:00";921;23,23
"2019-01-15 00:00:00";936;8,02
"2019-01-16 00:00:00";940;15,44
"2019-01-17 00:00:00";958;12,18
"2019-01-18 00:00:00";907;12,52
"2019-01-19 00:00:00";967;9,5
"2019-01-20 00:00:00";947;13,65
"2019-01-21 00:00:00";945;7,9
"2019-01-22 00:00:00";841;10,26
"2019-01-23 00:00:00";981;9,14
"2019-01-24 00:00:00";923;7,33
"2019-01-25 00:00:00";994;13,87
"2019-01-26 00:00:00";1053;5,16
"2019-01-27 00:00:00";1041;8,86
"2019-01-28 00:00:00";1234;12,83
"2019-01-29 00:00:00";1035;7,84
"2019-01-30 00:00:00";989;267,53
"2019-01-31 00:00:00";858;9,57
"2019-02-01 00:00:00";1049;8,25
"2019-02-02 00:00:00";948;9,05
"2019-02-03 00:00:00";1042;8,61
"2019-02-04 00:00:00";1002;9,48
"2019-02-05 00:00:00";987;18,62
"2019-02-06 00:00:00";942;21,43
"2019-02-07 00:00:00";1019;12,72
"2019-02-08 00:00:00";920;8,91
"2019-02-09 00:00:00";1099;4,52
"2019-02-10 00:00:00";1027;9,39
"2019-02-11 00:00:00";859;9,68
"2019-02-12 00:00:00";932;7,34
"2019-02-13 00:00:00";968;7,09
"2019-02-14 00:00:00";1013;6,83
"2019-02-15 00:00:00";1020;9,61
"2019-02-16 00:00:00";1171;4,63
"2019-02-17 00:00:00";1098;11,76
"2019-02-18 00:00:00";1043;8,73
"2019-02-19 00:00:00";921;21,37
"2019-02-20 00:00:00";1042;14,89
"2019-02-21 00:00:00";966;16,19
"2019-02-22 00:00:00";851;9,79
"2019-02-23 00:00:00";973;7,34
"2019-02-24 00:00:00";839;9,03
"2019-02-25 00:00:00";710;9,45
"2019-02-26 00:00:00";864;13,28
"2019-02-27 00:00:00";921;19,49
"2019-02-28 00:00:00";813;15,07
"2019-03-01 00:00:00";1082;16,86
"2019-03-02 00:00:00";1205;17,33
"2019-03-03 00:00:00";1122;8,6
"2019-03-04 00:00:00";1091;16,84
"2019-03-05 00:00:00";1135;20,09
"2019-03-06 00:00:00";1117;14,19
"2019-03-07 00:00:00";1103;10,63
"2019-03-08 00:00:00";1173;11,74
"2019-03-09 00:00:00";1107;11,37
"2019-03-10 00:00:00";1109;16,18
"2019-03-11 00:00:00";1060;12,71
"2019-03-12 00:00:00";1159;24,27
"2019-03-13 00:00:00";1062;15,59
"2019-03-14 00:00:00";1044;18,76
"2019-03-15 00:00:00";1074;15,37
"2019-03-16 00:00:00";1119;8,48
"2019-03-17 00:00:00";1103;12,75
"2019-03-18 00:00:00";1033;12,46
"2019-03-19 00:00:00";1076;12,83
"2019-03-20 00:00:00";1123;13,44
"2019-03-21 00:00:00";1139;11,57
"2019-03-22 00:00:00";1260;11,07
"2019-03-23 00:00:00";1197;13,07
"2019-03-24 00:00:00";1174;14,61
"2019-03-25 00:00:00";1278;12,27
"2019-03-26 00:00:00";1264;16,88
"2019-03-27 00:00:00";1224;11,58
"2019-03-28 00:00:00";1281;27,8
"2019-03-29 00:00:00";1427;4,23
"2019-03-30 00:00:00";1374;7,43
"2019-03-31 00:00:00";1277;7,16
"2019-04-01 00:00:00";1275;12,28
"2019-04-02 00:00:00";1247;22,15
"2019-04-03 00:00:00";928;16,45
"2019-04-04 00:00:00";1091;24,27
"2019-04-05 00:00:00";1117;20,77
"2019-04-06 00:00:00";1013;13,23
"2019-04-07 00:00:00";1097;16,14
"2019-04-08 00:00:00";1092;22,86
"2019-04-09 00:00:00";1075;19,28
"2019-04-10 00:00:00";1005;15,39
"2019-04-11 00:00:00";1031;20,46
"2019-04-12 00:00:00";1118;20,33
"2019-04-13 00:00:00";1092;9,5
"2019-04-14 00:00:00";1029;6,55
"2019-04-15 00:00:00";936;26,37
"2019-04-16 00:00:00";992;15,55
"2019-04-17 00:00:00";1068;9,6
"2019-04-18 00:00:00";1073;10,61
"2019-04-19 00:00:00";1052;10,47
"2019-04-20 00:00:00";1004;9,95
"2019-04-21 00:00:00";1043;13,14
"2019-04-22 00:00:00";952;10,78
"2019-04-23 00:00:00";969;13,13
"2019-04-24 00:00:00";1059;26,73
"2019-04-25 00:00:00";1007;12,62
"2019-04-26 00:00:00";932;15,8
"2019-04-27 00:00:00";995;16,8
"2019-04-28 00:00:00";1056;10,38
"2019-04-29 00:00:00";940;10,63
"2019-04-30 00:00:00";1044;54,64
"2019-05-01 00:00:00";1150;8,58
"2019-05-02 00:00:00";1064;14,43
"2019-05-03 00:00:00";997;12,09
"2019-05-04 00:00:00";1097;9,05
"2019-05-05 00:00:00";1144;12,75
"2019-05-06 00:00:00";1044;10,7
"2019-05-07 00:00:00";941;16,69
"2019-05-08 00:00:00";1132;13,17
"2019-05-09 00:00:00";1170;10,22
"2019-05-10 00:00:00";1204;16,44
"2019-05-11 00:00:00";1179;6,84
"2019-05-12 00:00:00";1075;11,58
"2019-05-13 00:00:00";1087;15,61
"2019-05-14 00:00:00";1152;10,36
"2019-05-15 00:00:00";980;29,22
"2019-05-16 00:00:00";844;21,92
"2019-05-17 00:00:00";858;38,18
"2019-05-18 00:00:00";988;19,57
